SubjID,Age,Sex,Block,Session,Trial_Index,Trial_Number,ITI,ReactPeriod,Device,R_Lhanded,MotorSide,MotorInvolvement,TrialTotalTime,ActionTiming,ActionDataDelayToStart,ActionDataDelayToEnd,ActionDataConfidenceReaction,ActionDataConfidenceXaxis,ActionDataConfidenceYaxis,HandDominance,ArmDominance,LegDominance,Motor_coordination,Gaming_frequency,Gaming_type,Music,Inst_type,CutOff,Std_Timing,Std_Reacting,Mean_Reacting,Feedback,ActionTiming_z,ActionDataConfidenceReaction_z,ActionDataConfidenceYaxis_percent,conf_level,overall_motor_rate,motor_rate
1,30,1,ReactingG,1,33,33,1.38555545350481,1.61670393961385,LeftJoy,RHanded,NDS,Press,2.53040103962548,0.913697100011632,,,3.11341500002891,6.09999999999999,25.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.384612226910072,0.0108439502945768,71.4166666666667,Low,14,High
1,30,1,ReactingG,1,34,34,1.17515786128896,1.93539951124269,RightJoy,RHanded,DS,Move,2.96560611121397,1.03020659997128,,,2.59698690008372,8.90000000000001,18,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.0269906082303871,-0.073450627644742,65,Low,14,High
1,30,1,ReactingG,1,35,35,1.7697624130933,2.26459445079655,LeftJoy,RHanded,NDS,Press,3.21229875073169,0.94770429993514,,,3.51202489994466,5.3,17.4,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.280228379347249,0.0759075153472898,64.5,Low,14,High
1,30,1,ReactingG,1,36,36,1.21787967029967,1.56398850947304,RightJoy,RHanded,DS,Move,2.5980212094743,1.03403270000126,,,2.96360930008814,6.40000000000001,21.6,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.0152465351168069,-0.0136082595111092,68,Low,14,High
1,30,1,ReactingG,1,37,37,1.65333530146502,1.26637927611833,RightJoy,RHanded,DS,Move,2.71348317613834,1.44710390002001,,,2.63046809996013,11.3,23,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,1.25266029850472,-0.0679856198096085,69.1666666666667,Low,14,High
1,30,1,ReactingG,1,38,38,1.14862615916647,2.20197937029453,LeftJoy,RHanded,NDS,Press,3.06387077036353,0.861891400068998,,,2.34707069990691,5.3,23.9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.543627914701499,-0.114243490419519,69.9166666666667,Low,14,High
1,30,1,ReactingG,1,39,39,1.98912995327121,2.81112683604459,LeftJoy,RHanded,NDS,Press,3.5634589359908,0.752332099946216,,,2.5132600000361,2,22.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.879916150981741,-0.0871170483961128,68.75,Low,14,High
1,30,1,ReactingG,1,40,40,1.59353021305992,2.44334498787966,RightJoy,RHanded,DS,Move,3.44925118779965,1.00590619991999,,,2.99675570009276,4.09999999999999,17.6,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.101579791120327,-0.00819789977488595,64.6666666666667,Low,14,High
1,30,1,ReactingG,1,41,41,1.40359177718416,2.52857213530514,LeftJoy,RHanded,NDS,Press,3.51698943535156,0.988417300046422,,,2.76277390005998,9.09999999999999,21.1,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.155261325105788,-0.0463898515322335,67.5833333333333,Low,14,High
1,30,1,ReactingG,1,42,42,1.61028209929666,1.26270286025401,RightJoy,RHanded,DS,Move,2.46363776022489,1.20093489997089,,,2.11259260005318,5.59999999999999,20.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.49705362010668,-0.15251645129303,66.8333333333333,Low,14,High
