SubjID,Age,Sex,Block,Session,Trial_Index,Trial_Number,ITI,ReactPeriod,Device,R_Lhanded,MotorSide,MotorInvolvement,TrialTotalTime,ActionTiming,ActionDataDelayToStart,ActionDataDelayToEnd,ActionDataConfidenceReaction,ActionDataConfidenceXaxis,ActionDataConfidenceYaxis,HandDominance,ArmDominance,LegDominance,Motor_coordination,Gaming_frequency,Gaming_type,Music,Inst_type,CutOff,Std_Timing,Std_Reacting,Mean_Reacting,Feedback,ActionTiming_z,ActionDataConfidenceReaction_z,ActionDataConfidenceYaxis_percent,conf_level,overall_motor_rate,motor_rate
1,30,1,TimingG,2,139,19,1.99929589271653,,RightJoy,RHanded,DS,Move,2.09376409987453,0.850233900011517,1.24353019986302,0.833550400100648,3.52975559991319,-9.3,3.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,1,-1.4250642106878,0.762631007670166,53.1666666666667,Low,14,High
1,30,1,TimingG,2,140,20,1.86142563108535,,LeftJoy,RHanded,NDS,Press,1.92936100007501,1.23365639999975,0.69570460007526,1.21679989993572,5.8299083999591,1.5,9.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.0893330610274473,1.82613568562696,58.0833333333333,Low,14,High
1,30,1,TimingG,2,141,21,1.89781606466442,,LeftJoy,RHanded,NDS,Press,1.74441990000196,1.01651560002938,0.727904299972579,1.00018120009918,1.81374410004355,-1,8.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.768304232202046,-0.0307885675435318,57.3333333333333,Low,14,High
1,30,1,TimingG,2,142,22,1.99597966507185,,RightJoy,RHanded,DS,Move,2.24528239993379,0.700224399915896,1.54505800001789,0.682871499913745,2.11199310002849,-2.59999999999999,8.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-2.01755416024254,0.107110621881442,57.25,Low,14,High
1,30,1,TimingG,2,143,23,1.68611614456387,,LeftJoy,RHanded,NDS,Press,2.48551060003229,1.09859190008137,1.38691869995091,1.08231630001683,1.51355560007505,4.09999999999999,7.9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.444128877664847,-0.169584509264865,56.5833333333333,Low,14,High
1,30,1,TimingG,2,144,24,1.38739198106996,,RightJoy,RHanded,DS,Move,3.64009040023666,1.1164662000956,2.52362420014106,1.09988590003923,6.96258960000705,-3.2,-2.09999999999999,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.373531061479836,2.34984513434736,48.25,Low,14,High
1,30,1,TimingG,2,145,25,1.37722900311319,,RightJoy,RHanded,DS,Move,2.30894010001794,1.19950010010507,1.10943999991287,1.18353600008413,1.58035509998444,2.40000000000001,9.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.0455734908154226,-0.138698917387057,58.1666666666667,Low,14,High
1,30,1,TimingG,2,146,26,1.39675509355402,,LeftJoy,RHanded,NDS,Press,2.54387880000286,1.35005330003332,1.19382549996953,1.33335860003717,2.3959451999981,2,6.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.549063900642691,0.238399459139259,55.25,Low,14,High
1,30,1,TimingG,2,147,27,1.83734283942566,,RightJoy,RHanded,DS,Move,3.27739760000259,0.85128820000682,2.42610939999577,0.835113700013608,2.52950100007001,-1.59999999999999,12.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,1,-1.42090006007978,0.300150668946673,60.6666666666667,Low,14,High
1,30,1,TimingG,2,148,28,1.15431315273751,,LeftJoy,RHanded,NDS,Press,2.15155599988066,0.950196599937044,1.20135939994361,0.9338754999917,2.06342250003945,3.09999999999999,11.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,1,-1.03024324935884,0.0846533919537283,59.8333333333333,Low,14,High
1,30,1,TimingG,2,149,29,1.26247454405711,,LeftJoy,RHanded,NDS,Move,2.46496029989794,1.19890769990161,1.26605259999633,1.18204089987557,1.8142217999557,3.90000000000001,8.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.0479132837381367,-0.030567696959967,57.25,Low,14,High
1,30,1,TimingG,2,150,30,1.60066194570153,,RightJoy,RHanded,DS,Press,1.98699870030396,1.38395220017992,0.603046500124037,1.36698940012138,1.32796769996639,3.09999999999999,2.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.682953805115508,-0.255393417235586,52.0833333333333,Low,14,High
1,30,1,TimingG,2,151,31,1.56130293601765,,RightJoy,RHanded,DS,Move,2.19141219987068,1.06544629996642,1.12596589990426,1.04980839998461,1.01298070000485,8.69999999999999,4.9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,1,-0.575043485923321,-0.401031632204608,54.0833333333333,Low,14,High
1,30,1,TimingG,2,152,32,1.5276442163275,,LeftJoy,RHanded,NDS,Press,2.57600750005804,1.09033870010171,1.48566879995633,1.07392990007065,1.54707740002777,4.2,12.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,1,-0.476726400065086,-0.154085281968947,60.1666666666667,Low,14,High
1,30,1,TimingG,2,153,33,1.02644092655914,,RightJoy,RHanded,DS,Press,2.45408260007389,1.29989510006271,1.15418750001118,1.2834501999896,0.997170499991626,-2.8,5.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.350954918535557,-0.408341677725565,54.5833333333333,Low,14,High
1,30,1,TimingG,2,154,34,1.16036408125407,,LeftJoy,RHanded,NDS,Move,2.31088840006851,1.19907199998852,1.11181640007999,1.18244590004906,3.38019629998598,2.90000000000001,12.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.047264350502962,0.693480377720124,60.1666666666667,Low,14,High
1,30,1,TimingG,2,155,35,1.84779601576071,,RightJoy,RHanded,DS,Move,2.43161309999414,1.10048719996121,1.33112590003293,1.08368989999872,3.11280759994406,-5.7,9.4,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.436643044237776,0.569849837470062,57.8333333333333,Low,14,High
1,30,1,TimingG,2,156,36,1.86382883464028,,LeftJoy,RHanded,NDS,Press,2.80943939997815,1.06496430002153,1.74447509995662,1.04851980006788,2.49906179995742,1.40000000000001,9.4,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.576947232838379,0.286076720593171,57.8333333333333,Low,14,High
1,30,1,TimingG,2,157,37,1.37857190206202,,LeftJoy,RHanded,NDS,Move,2.27531199995428,1.14773369999602,1.12757829995826,1.13099880004302,2.33143380004913,-2.2,7.9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.250034353425376,0.208571799156886,56.5833333333333,Low,14,High
1,30,1,TimingG,2,158,38,1.39328142358022,,RightJoy,RHanded,DS,Press,2.39395109994803,1.24886489997152,1.1450861999765,1.2336965999566,1.1467325000558,1.5,8.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.149401812508771,-0.339189799333115,56.8333333333333,Low,14,High
1,30,1,TimingG,2,159,39,1.57544503275078,,LeftJoy,RHanded,NDS,Press,2.1966663999483,1.33397090004291,0.862695499905385,1.31786249997094,1.46331160003319,3.2,6.4,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.485543521246965,-0.19281545682744,55.3333333333333,Low,14,High
1,30,1,TimingG,2,160,40,1.92840601670299,,RightJoy,RHanded,DS,Move,2.21512459975202,1.11749399988912,1.0976305998629,1.10125239985064,1.99706329999026,-1.2,12.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.369471578264265,0.0539713782734294,60.5833333333333,Low,14,High
1,30,1,TimingG,2,161,41,1.52392170522423,,LeftJoy,RHanded,NDS,Move,2.56010559981223,1.1353960998822,1.42470949993003,1.11813169997185,1.32969339995179,3.7,6.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.298763960979608,-0.254595518066807,55.25,Low,14,High
1,30,1,TimingG,2,162,42,1.7014602692725,,RightJoy,RHanded,DS,Press,2.46346770005766,1.29870350006968,1.16476419998799,1.28252630005591,1.58204979996663,3.5,11.9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.346248476481468,-0.137915351461025,59.9166666666667,Low,14,High
