SubjID     Age    Sex   Block   Session    Trial_Index   Trial_Number   ITI    ReactPeriod   Device  R_Lhanded  MotorSide MotorInvolvement TrialTotalTime   ActionTiming   ActionDataDelayToStart   ActionDataDelayToEnd  ActionDataConfidenceReaction  ActionDataConfidenceXaxis ActionDataConfidenceYaxis   HandDominance  ArmDominance    LegDominance   Motor_coordination   Gaming_frequency Gaming_type    Music  Inst_type  CutOff Std_Timing   Std_Reacting   Mean_Reacting Feedback
9	24	1	2	1	1	1	1.88638925230375	1.06696120232823	1	1	2	2	1.93233480231152	0.865373599983286	NaN	NaN	21.4472615999985	1277	186	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	3
9	24	1	2	1	2	2	1.76119132521031	1.40796749363682	0	1	1	1	2.37810639361880	0.970138899981976	NaN	NaN	9.96028510000906	1275	298	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	NaN
9	24	1	2	1	3	3	1.51202565787843	1.96061362157485	1	1	2	1	2.86485922159187	0.904245600017021	NaN	NaN	13.1301176999987	1322	348	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	3
9	24	1	2	1	4	4	1.96514375696938	1.67182581603973	0	1	1	2	2.56350521603579	0.891679399996065	NaN	NaN	5.29566699999850	1209	192	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	3
9	24	1	2	1	5	5	1.19958304033939	1.57853392558805	1	1	2	2	2.38113222559964	0.802598300011596	NaN	NaN	4.89344859999255	1222	188	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	3
9	24	1	2	1	6	6	1.17718431664421	1.23353651094051	0	1	1	1	2.16319531092570	0.929658799985191	NaN	NaN	5.29594720000750	1258	368	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	NaN
9	24	1	2	1	7	7	1.68420958006979	2.69925267656391	1	1	2	2	3.46540797655644	0.766155299992533	NaN	NaN	4.44613659998868	1202	143	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	NaN
9	24	1	2	1	8	8	1.82892390588625	2.19916715454061	0	1	1	1	3.59887555455540	1.39970840001479	NaN	NaN	33.1608255000028	1692	144	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	1
9	24	1	2	1	9	9	1.15967787145609	1.79165659709222	0	1	1	1	2.77982019706949	0.988163599977270	NaN	NaN	8.64442900000722	1320	177	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	3
9	24	1	2	1	10	10	1.15733290066418	2.79374126571057	1	1	2	2	3.56579316572462	0.772051900014048	NaN	NaN	2.77758319998975	1202	130	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	3
9	24	1	2	1	11	11	1.62603564410995	2.62418277687236	0	1	1	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	NaN
9	24	1	2	1	11	11	1.62603564410995	2.62418277687236	0	1	1	2	3.76409877685790	1.13991599998553	NaN	NaN	8.59634530000039	1487	342	1	1	1	7	2	3	2	0	3	0.438000000000000	0.220400000000000	1.07010000000000	2
